Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BbAvH;BbAvD;BbAvA;BbAv>2.5;BbAv<2.5;BbAvAHH;BbAvAHA
SP1;09/12/12;Ath Bilbao;Celta;1;0;H;1;0;H;10;11;2;1;16;20;7;6;3;3;0;0;1.83;3.75;4.0;1.89;3.55;4.03;1.67;2.17;2.17;1.73
SP1;09/12/12;Ath Madrid;La Coruna;6;0;H;3;0;H;14;9;9;1;8;11;5;7;0;2;0;0;1.29;5.5;10.0;1.28;5.41;10.57;1.46;2.61;1.8;2.07
SP1;09/12/12;Betis;Barcelona;1;2;A;1;2;A;9;13;3;8;17;11;4;5;3;2;0;0;9.0;5.5;1.3;9.43;5.34;1.31;1.41;2.77;2.0;1.86
SP1;09/12/12;Levante;Mallorca;4;0;H;1;0;H;14;15;9;2;10;13;8;5;0;1;0;0;2.0;3.2;4.0;2.05;3.31;3.71;2.11;1.72;1.78;2.09
SP1;10/12/12;Vallecano;Zaragoza;0;2;A;0;1;A;14;13;1;7;16;21;7;1;2;3;0;0;2.25;3.3;3.2;2.2;3.35;3.22;1.79;2.01;1.94;1.92
SP1;15/12/12;Getafe;Osasuna;1;1;D;0;0;D;8;7;2;3;12;17;5;3;4;4;0;1;1.95;3.3;4.0;1.91;3.4;4.09;2.24;1.63;1.9;1.96
SP1;15/12/12;Granada;Sociedad;0;0;D;0;0;D;10;15;4;3;27;5;9;4;3;3;0;0;2.4;3.3;2.88;2.42;3.25;2.94;2.11;1.71;2.09;1.79
SP1;15/12/12;Mallorca;Ath Bilbao;0;1;A;0;1;A;18;12;4;2;22;16;15;3;3;3;0;0;2.4;3.4;2.8;2.42;3.32;2.88;1.96;1.84;2.08;1.79
SP1;15/12/12;Sevilla;Malaga;0;2;A;0;0;D;15;9;2;2;14;14;10;7;1;4;1;0;2.1;3.3;3.5;2.1;3.37;3.48;1.98;1.82;1.79;2.07
SP1;16/12/12;Barcelona;Ath Madrid;4;1;H;2;1;H;11;8;6;1;15;16;9;5;1;1;0;0;1.25;6.0;10.0;1.29;5.54;9.61;1.41;2.78;1.84;2.02
SP1;16/12/12;Real Madrid;Espanol;2;2;D;1;1;D;29;12;10;3;10;14;11;7;2;4;0;0;1.1;10.0;17.0;1.1;9.95;21.21;1.25;3.79;1.81;2.05
SP1;16/12/12;Valencia;Vallecano;0;1;A;0;0;D;8;8;2;2;17;18;4;4;2;5;0;0;1.44;4.33;7.0;1.45;4.4;7.04;1.6;2.27;1.73;2.16
SP1;16/12/12;Zaragoza;Levante;0;1;A;0;1;A;12;10;2;3;15;22;2;3;4;4;0;1;2.0;3.4;3.75;2.01;3.37;3.77;2.13;1.7;2.0;1.87
SP1;17/12/12;Celta;Betis;0;1;A;0;0;D;12;11;2;5;8;7;4;3;2;2;0;0;2.05;3.4;3.5;2.01;3.4;3.67;1.91;1.88;1.72;2.18
SP1;17/12/12;La Coruna;Valladolid;0;0;D;0;0;D;18;9;3;4;9;6;10;0;2;0;0;0;2.2;3.3;3.25;2.26;3.28;3.1;1.95;1.84;1.95;1.91
SP1;20/12/12;Espanol;La Coruna;2;0;H;1;0;H;9;16;5;4;11;12;3;11;2;2;0;0;1.8;3.6;4.33;1.83;3.57;4.31;1.93;1.87;2.07;1.81
SP1;20/12/12;Sociedad;Sevilla;2;1;H;1;0;H;12;14;4;4;10;20;3;6;2;3;0;1;2.38;3.4;2.88;2.38;3.31;2.97;1.97;1.83;2.07;1.81
SP1;20/12/12;Vallecano;Levante;3;0;H;0;0;D;18;9;7;3;20;17;3;5;3;4;0;0;2.25;3.25;3.25;2.32;3.28;3.12;2.07;1.75;2.03;1.84
SP1;21/12/12;Ath Madrid;Celta;1;0;H;0;0;D;12;5;3;0;13;12;6;4;2;4;1;0;1.29;5.5;10.0;1.3;5.29;10.12;1.59;2.28;1.99;1.88
SP1;21/12/12;Valencia;Getafe;4;2;H;3;1;H;20;16;8;6;12;17;8;7;3;4;0;0;1.67;3.75;5.0;1.68;3.7;5.28;1.88;1.91;1.9;1.96
SP1;22/12/12;Ath Bilbao;Zaragoza;0;2;A;0;2;A;12;13;3;4;8;19;7;3;1;3;0;0;1.83;3.5;4.2;1.84;3.52;4.3;1.89;1.89;1.85;2.02
SP1;22/12/12;Betis;Mallorca;1;2;A;1;1;D;17;3;7;2;17;17;9;1;3;4;0;0;1.7;3.6;5.0;1.73;3.63;4.82;1.94;1.86;1.95;1.9
SP1;22/12/12;Malaga;Real Madrid;3;2;H;0;0;D;11;18;6;5;9;12;6;7;1;4;0;0;5.5;4.1;1.57;5.63;3.98;1.58;1.51;2.48;1.86;1.99
SP1;22/12/12;Osasuna;Granada;1;2;A;1;1;D;11;12;4;4;11;7;9;7;2;3;0;0;1.95;3.3;4.0;1.94;3.36;4.04;2.27;1.62;1.93;1.94
SP1;22/12/12;Valladolid;Barcelona;1;3;A;0;1;A;5;11;2;5;15;4;2;4;4;1;0;0;13.0;6.0;1.22;11.9;6.26;1.23;1.4;2.82;1.8;2.07
SP1;04/01/13;Zaragoza;Betis;1;2;A;0;1;A;10;9;1;6;19;12;6;2;5;5;1;0;2.2;3.4;3.2;2.26;3.36;3.19;2.11;1.72;1.63;2.32
SP1;05/01/13;Granada;Valencia;1;2;A;0;0;D;3;28;2;7;16;10;1;11;3;3;1;0;3.25;3.2;2.25;3.21;3.26;2.27;2.13;1.7;1.9;1.97
SP1;05/01/13;La Coruna;Malaga;1;0;H;0;0;D;12;9;4;3;24;16;3;7;4;3;0;0;3.0;3.4;2.3;3.12;3.29;2.31;1.92;1.87;1.85;2.02
SP1;05/01/13;Levante;Ath Bilbao;3;1;H;2;1;H;11;11;6;5;15;12;9;4;3;3;0;1;2.25;3.3;3.2;2.29;3.27;3.15;2.0;1.8;2.0;1.87
SP1;05/01/13;Sevilla;Osasuna;1;0;H;0;0;D;17;9;6;3;9;13;11;13;2;1;0;0;1.53;4.1;6.0;1.58;3.88;5.92;1.89;1.9;1.72;2.18
SP1;06/01/13;Barcelona;Espanol;4;0;H;4;0;H;19;5;8;1;3;17;7;1;0;4;0;0;1.1;10.0;21.0;1.09;9.92;23.62;1.24;3.88;1.91;1.94
SP1;06/01/13;Celta;Valladolid;3;1;H;2;1;H;14;12;6;4;14;20;4;4;2;3;0;0;1.95;3.3;4.0;1.93;3.35;4.13;2.15;1.69;1.65;2.28
SP1;06/01/13;Mallorca;Ath Madrid;1;1;D;0;0;D;6;15;2;6;15;14;2;11;1;3;0;0;3.4;3.4;2.1;3.48;3.33;2.13;2.05;1.75;1.99;1.87
SP1;06/01/13;Real Madrid;Sociedad;4;3;H;2;2;D;25;16;9;5;12;12;4;9;2;5;1;1;1.18;7.0;13.0;1.18;7.04;13.9;1.29;3.48;1.84;2.01
SP1;07/01/13;Vallecano;Getafe;3;1;H;2;0;H;24;11;12;4;17;15;7;2;1;2;0;1;2.2;3.3;3.3;2.24;3.31;3.21;2.04;1.77;1.61;2.33
SP1;11/01/13;Ath Bilbao;Vallecano;1;2;A;0;0;D;18;12;7;6;15;23;8;4;4;4;0;1;1.91;3.5;4.0;1.92;3.62;3.87;1.68;2.16;1.69;2.23
SP1;12/01/13;Espanol;Celta;1;0;H;1;0;H;14;12;4;1;19;19;7;8;6;1;0;0;2.25;3.2;3.3;2.24;3.25;3.26;2.11;1.71;1.91;1.96
SP1;12/01/13;Osasuna;Real Madrid;0;0;D;0;0;D;13;9;2;1;15;13;7;6;4;2;0;1;7.0;4.33;1.44;6.71;4.16;1.49;1.64;2.21;1.97;1.89
SP1;12/01/13;Valencia;Sevilla;2;0;H;0;0;D;17;6;4;1;21;14;6;1;3;2;0;0;2.1;3.4;3.4;2.04;3.41;3.63;1.8;2.0;1.78;2.09
SP1;12/01/13;Valladolid;Mallorca;3;1;H;1;1;D;14;12;8;4;14;9;7;5;2;4;0;0;2.0;3.4;3.75;2.02;3.34;3.72;2.1;1.73;1.74;2.15
SP1;13/01/13;Ath Madrid;Zaragoza;2;0;H;2;0;H;14;4;5;1;12;16;10;4;1;3;0;0;1.29;5.5;10.0;1.3;5.13;9.76;1.63;2.25;1.92;1.94
SP1;13/01/13;Betis;Levante;2;0;H;1;0;H;13;9;4;3;16;17;6;4;2;4;0;0;1.91;3.5;4.0;1.93;3.43;3.95;2.04;1.76;1.68;2.24
SP1;13/01/13;Malaga;Barcelona;1;3;A;0;1;A;7;12;2;4;17;14;2;5;1;2;0;0;7.0;4.75;1.4;7.1;4.51;1.43;1.48;2.58;1.65;2.28
SP1;13/01/13;Sociedad;La Coruna;1;1;D;1;1;D;11;20;2;7;10;14;8;4;3;3;0;1;1.75;3.5;4.75;1.81;3.57;4.4;1.78;2.02;2.06;1.81
SP1;14/01/13;Getafe;Granada;2;2;D;2;1;H;9;11;5;3;18;13;1;7;4;2;0;0;1.83;3.5;4.33;1.86;3.48;4.23;2.05;1.75;2.16;1.73
SP1;18/01/13;Espanol;Mallorca;3;2;H;1;2;A;18;11;7;3;18;17;8;2;4;1;0;1;2.0;3.4;3.75;1.96;3.38;3.97;2.15;1.69;1.7;2.22
SP1;19/01/13;Getafe;Sevilla;1;1;D;1;1;D;8;13;3;3;9;10;3;8;4;2;0;0;2.7;3.25;2.6;2.71;3.24;2.62;2.04;1.76;1.97;1.88
SP1;19/01/13;Granada;Vallecano;2;0;H;1;0;H;12;15;5;4;15;12;5;10;2;4;0;0;2.15;3.3;3.4;2.22;3.31;3.26;2.03;1.78;1.91;1.95
SP1;19/01/13;Malaga;Celta;1;1;D;1;0;H;11;11;7;5;11;8;5;4;2;5;0;0;1.62;3.75;5.5;1.63;3.76;5.63;1.91;1.88;2.13;1.77
SP1;19/01/13;Sociedad;Barcelona;3;2;H;1;2;A;14;8;6;3;14;15;3;6;3;2;0;1;10.0;5.5;1.29;10.48;5.44;1.28;1.4;2.82;1.77;2.11
SP1;20/01/13;Ath Madrid;Levante;2;0;H;1;0;H;13;10;4;2;17;14;9;6;1;4;0;0;1.3;5.5;9.0;1.29;5.19;11.26;1.67;2.17;1.84;2.02
SP1;20/01/13;Osasuna;La Coruna;2;1;H;1;0;H;8;17;4;5;17;19;8;6;5;1;0;0;2.0;3.4;3.75;2.01;3.35;3.79;2.18;1.67;1.72;2.18
SP1;20/01/13;Valencia;Real Madrid;0;5;A;0;5;A;20;13;4;7;22;13;9;5;3;4;0;0;4.5;3.75;1.75;4.33;3.73;1.79;1.53;2.4;1.82;2.05
SP1;20/01/13;Valladolid;Zaragoza;2;0;H;1;0;H;13;12;6;2;13;15;5;6;1;3;0;0;2.0;3.4;3.75;2.01;3.36;3.77;2.13;1.7;2.02;1.86
SP1;21/01/13;Betis;Ath Bilbao;1;1;D;1;1;D;10;16;2;5;14;12;5;8;4;3;0;0;1.91;3.5;4.0;1.92;3.5;3.96;1.8;2.0;1.91;1.96
SP1;26/01/13;Celta;Sociedad;1;1;D;1;0;H;11;17;4;4;15;8;5;8;4;3;1;0;2.2;3.4;3.2;2.2;3.34;3.26;1.95;1.85;1.93;1.93
SP1;26/01/13;La Coruna;Valencia;2;3;A;2;1;H;11;22;7;12;17;10;8;13;2;2;2;0;2.88;3.2;2.5;2.94;3.28;2.41;2.01;1.79;1.8;2.08
SP1;26/01/13;Levante;Valladolid;2;1;H;1;1;D;16;11;7;5;12;10;3;5;3;1;0;0;2.0;3.4;3.75;1.98;3.36;3.85;2.08;1.74;1.97;1.9
SP1;26/01/13;Zaragoza;Espanol;0;0;D;0;0;D;14;5;4;2;16;17;5;5;1;3;1;1;2.05;3.4;3.5;2.14;3.29;3.46;2.17;1.68;1.86;2.01
SP1;27/01/13;Ath Bilbao;Ath Madrid;3;0;H;0;0;D;22;17;10;6;9;14;8;9;1;4;0;0;3.0;3.25;2.38;3.01;3.27;2.35;2.03;1.77;1.84;2.03
SP1;27/01/13;Barcelona;Osasuna;5;1;H;3;1;H;19;3;9;1;11;9;8;2;1;1;0;1;1.07;11.0;29.0;1.08;10.4;25.22;1.25;3.81;1.77;2.1
SP1;27/01/13;Mallorca;Malaga;2;3;A;1;2;A;23;5;3;3;13;16;13;3;3;3;0;1;3.0;3.2;2.4;2.94;3.21;2.42;2.11;1.72;1.78;2.11
SP1;27/01/13;Real Madrid;Getafe;4;0;H;0;0;D;22;6;13;3;8;17;11;3;2;6;0;0;1.14;7.5;17.0;1.15;7.73;15.17;1.28;3.53;2.17;1.71
SP1;27/01/13;Vallecano;Betis;3;0;H;1;0;H;10;13;6;5;20;17;8;5;5;4;0;0;2.25;3.3;3.2;2.24;3.34;3.14;1.87;1.92;1.94;1.92
SP1;28/01/13;Sevilla;Granada;3;0;H;1;0;H;23;7;9;3;11;18;6;4;2;4;0;0;1.4;4.4;8.0;1.41;4.45;7.77;1.76;2.04;2.19;1.71
SP1;01/02/13;Valladolid;Ath Bilbao;2;2;D;2;1;H;10;18;3;9;8;10;7;7;1;2;0;0;2.5;3.25;2.8;2.53;3.3;2.79;1.91;1.89;2.24;1.71
SP1;02/02/13;Espanol;Levante;3;2;H;1;0;H;13;12;5;4;12;15;9;6;1;2;0;0;2.1;3.2;3.6;2.07;3.32;3.65;2.15;1.69;1.78;2.09
SP1;02/02/13;Getafe;La Coruna;3;1;H;1;1;D;12;13;4;3;19;17;5;5;4;5;1;1;2.05;3.25;3.75;2.01;3.37;3.75;2.05;1.76;1.77;2.12
SP1;02/02/13;Granada;Real Madrid;1;0;H;1;0;H;4;17;0;4;19;7;4;8;2;3;0;0;9.0;5.0;1.33;8.79;5.06;1.34;1.42;2.78;1.89;1.98
SP1;02/02/13;Osasuna;Celta;1;0;H;0;0;D;17;12;4;2;9;16;12;9;2;3;0;0;2.0;3.3;3.75;2.13;3.25;3.53;2.3;1.61;1.86;2.01
SP1;03/02/13;Ath Madrid;Betis;1;0;H;0;0;D;14;5;6;2;17;14;9;4;3;4;0;0;1.44;4.33;7.0;1.46;4.26;7.01;1.72;2.11;1.81;2.04
SP1;03/02/13;Malaga;Zaragoza;1;1;D;1;1;D;7;15;3;4;15;13;4;6;4;3;0;1;1.53;4.0;6.0;1.55;3.98;6.11;1.88;1.92;1.95;1.91
SP1;03/02/13;Sevilla;Vallecano;2;1;H;1;0;H;16;10;5;4;19;18;12;4;3;4;1;0;1.5;4.33;6.0;1.51;4.16;6.35;1.68;2.18;1.86;2.0
SP1;03/02/13;Sociedad;Mallorca;3;0;H;0;0;D;27;6;11;3;12;14;9;4;2;2;0;1;1.7;3.75;4.75;1.7;3.7;4.92;1.93;1.87;2.22;1.69
SP1;03/02/13;Valencia;Barcelona;1;1;D;1;1;D;17;10;5;2;20;13;6;5;3;1;0;0;7.0;4.33;1.44;6.51;4.47;1.46;1.42;2.78;2.12;1.75
SP1;09/02/13;Celta;Valencia;0;1;A;0;0;D;6;15;2;4;11;14;10;5;2;4;0;0;2.63;3.3;2.63;2.76;3.24;2.56;2.05;1.76;2.01;1.83
SP1;09/02/13;La Coruna;Granada;0;3;A;0;1;A;16;14;1;4;10;13;5;5;3;3;1;0;2.0;3.3;3.8;2.05;3.34;3.65;2.06;1.75;2.04;1.83
SP1;09/02/13;Levante;Malaga;1;2;A;1;1;D;12;8;4;4;14;11;4;4;4;1;0;0;2.5;3.25;2.8;2.54;3.26;2.77;2.04;1.76;1.82;2.01
SP1;09/02/13;Mallorca;Osasuna;1;1;D;0;0;D;12;10;2;3;10;12;12;2;3;3;0;0;2.1;3.3;3.5;2.13;3.29;3.48;2.19;1.67;2.12;1.76
SP1;09/02/13;Real Madrid;Sevilla;4;1;H;2;0;H;18;12;10;6;19;19;5;9;4;1;1;1;1.36;5.0;7.5;1.37;4.98;7.79;1.4;2.82;2.03;1.83
SP1;10/02/13;Ath Bilbao;Espanol;0;4;A;0;1;A;16;9;5;5;12;16;12;3;2;7;0;0;1.73;3.6;4.75;1.74;3.68;4.71;1.82;1.97;1.72;2.17
SP1;10/02/13;Barcelona;Getafe;6;1;H;2;0;H;17;6;9;1;13;9;4;0;1;2;0;0;1.09;10.0;21.0;1.09;10.01;22.45;1.21;4.19;1.71;2.19
SP1;10/02/13;Vallecano;Ath Madrid;2;1;H;2;0;H;10;20;3;7;17;16;2;8;2;2;0;0;3.5;3.3;2.1;3.47;3.35;2.1;1.95;1.84;1.79;2.09
SP1;10/02/13;Zaragoza;Sociedad;1;2;A;0;2;A;10;14;3;7;11;6;5;6;3;0;1;0;2.4;3.3;2.88;2.46;3.26;2.88;2.09;1.73;1.77;2.08
SP1;11/02/13;Betis;Valladolid;0;0;D;0;0;D;22;3;3;0;13;16;8;3;0;3;1;1;1.83;3.5;4.33;1.89;3.44;4.17;2.07;1.75;1.88;1.98
SP1;15/02/13;Sevilla;La Coruna;3;1;H;3;1;H;20;13;9;6;21;4;6;7;6;2;0;0;1.36;4.75;8.0;1.37;4.79;8.53;1.64;2.24;2.06;1.82
SP1;16/02/13;Getafe;Celta;3;1;H;3;1;H;15;5;10;2;16;9;7;4;1;1;0;0;2.1;3.3;3.5;2.13;3.31;3.49;2.16;1.68;1.86;2.01
SP1;16/02/13;Granada;Barcelona;1;2;A;1;0;H;6;17;5;8;15;14;1;1;2;1;0;0;10.0;6.0;1.25;10.87;5.66;1.27;1.38;2.93;1.65;2.28
SP1;16/02/13;Malaga;Ath Bilbao;1;0;H;1;0;H;12;8;7;6;16;17;5;8;2;2;0;0;1.8;3.75;4.2;1.85;3.65;4.11;1.75;2.06;2.13;1.77
SP1;16/02/13;Osasuna;Zaragoza;1;0;H;1;0;H;8;10;3;3;25;13;7;4;7;7;0;0;1.91;3.3;4.2;1.96;3.33;4.04;2.33;1.59;1.95;1.91
SP1;17/02/13;Espanol;Betis;1;0;H;1;0;H;6;5;2;2;24;21;8;5;4;3;0;0;2.0;3.3;3.8;2.07;3.32;3.6;2.07;1.74;2.06;1.82
SP1;17/02/13;Real Madrid;Vallecano;2;0;H;2;0;H;10;10;6;1;15;18;2;8;3;4;1;0;1.18;7.5;12.0;1.18;6.96;13.41;1.23;3.92;1.83;2.04
SP1;17/02/13;Sociedad;Levante;1;1;D;1;1;D;12;7;5;7;13;16;12;4;2;5;0;1;1.67;3.8;5.0;1.69;3.67;4.98;1.94;1.86;2.18;1.72
SP1;17/02/13;Valencia;Mallorca;2;0;H;0;0;D;4;16;2;8;13;16;2;6;5;3;1;0;1.4;4.75;7.5;1.4;4.51;7.72;1.7;2.13;2.23;1.69
SP1;17/02/13;Valladolid;Ath Madrid;0;3;A;0;1;A;3;13;0;8;10;13;3;4;4;0;0;0;3.75;3.4;2.0;3.64;3.37;2.04;2.02;1.78;1.83;2.04
SP1;22/02/13;Ath Bilbao;Sociedad;1;3;A;1;1;D;18;13;5;5;17;22;7;4;3;1;0;0;2.25;3.4;3.1;2.34;3.4;3.02;1.74;2.08;2.07;1.82
SP1;23/02/13;Barcelona;Sevilla;2;1;H;0;1;A;17;7;3;4;10;12;10;1;0;2;0;0;1.18;7.0;13.0;1.2;6.83;13.06;1.26;3.59;1.84;2.02
SP1;23/02/13;La Coruna;Real Madrid;1;2;A;1;0;H;15;17;5;8;11;13;3;5;3;3;0;1;8.5;5.0;1.33;8.12;4.97;1.36;1.39;2.87;1.86;2.01
SP1;23/02/13;Mallorca;Getafe;1;3;A;1;0;H;15;15;4;4;14;10;13;5;3;4;0;0;2.2;3.2;3.4;2.18;3.31;3.32;2.03;1.78;1.88;1.99
SP1;23/02/13;Zaragoza;Valencia;2;2;D;2;1;H;14;11;6;8;18;19;5;5;5;4;1;0;3.2;3.2;2.3;3.12;3.23;2.31;2.14;1.7;1.87;2.0
SP1;24/02/13;Ath Madrid;Espanol;1;0;H;1;0;H;10;12;3;1;16;23;5;4;3;7;1;0;1.36;4.75;8.0;1.37;4.56;8.8;1.77;2.03;2.12;1.76
SP1;24/02/13;Betis;Malaga;3;0;H;3;0;H;21;3;8;1;18;12;6;2;2;1;0;1;2.5;3.25;2.8;2.54;3.22;2.82;2.08;1.74;1.84;2.02
SP1;24/02/13;Celta;Granada;2;1;H;1;1;D;13;9;4;2;14;12;4;4;3;3;0;0;1.83;3.4;4.5;1.87;3.43;4.24;2.15;1.69;1.86;2.02
SP1;24/02/13;Vallecano;Valladolid;1;2;A;0;0;D;18;17;8;3;14;14;10;5;2;2;0;0;1.75;3.5;4.75;1.78;3.53;4.58;1.86;1.93;1.76;2.13
SP1;25/02/13;Levante;Osasuna;0;2;A;0;0;D;8;17;3;6;10;22;7;2;0;2;0;0;1.91;3.4;4.0;1.99;3.34;3.82;2.15;1.69;1.71;2.19
SP1;01/03/13;Getafe;Zaragoza;2;0;H;1;0;H;8;12;4;3;20;20;5;7;3;2;1;1;1.91;3.4;4.0;1.89;3.46;4.22;2.09;1.73;2.17;1.74
SP1;02/03/13;La Coruna;Vallecano;0;0;D;0;0;D;13;18;4;3;13;18;3;7;1;5;1;0;2.3;3.3;3.1;2.32;3.33;3.04;1.78;2.03;2.01;1.87
SP1;02/03/13;Osasuna;Ath Bilbao;0;1;A;0;0;D;18;7;6;2;13;17;9;4;1;4;0;0;2.3;3.25;3.1;2.3;3.26;3.14;2.07;1.75;1.98;1.9
SP1;02/03/13;Real Madrid;Barcelona;2;1;H;1;1;D;14;5;6;2;21;19;4;1;4;6;0;1;2.88;3.6;2.3;2.92;3.48;2.34;1.54;2.39;2.13;1.74
SP1;02/03/13;Valencia;Levante;2;2;D;2;1;H;19;8;6;4;13;17;6;4;2;5;0;0;1.5;4.2;6.5;1.5;4.09;6.67;1.78;2.02;1.91;1.95
SP1;03/03/13;Espanol;Valladolid;0;0;D;0;0;D;11;7;0;1;7;16;8;4;0;1;0;0;1.83;3.4;4.5;1.82;3.47;4.49;2.14;1.7;2.07;1.81
SP1;03/03/13;Granada;Mallorca;1;2;A;1;1;D;10;8;5;5;20;18;7;1;1;3;0;0;2.05;3.25;3.75;2.02;3.33;3.76;2.17;1.68;2.03;1.85
SP1;03/03/13;Malaga;Ath Madrid;0;0;D;0;0;D;6;15;2;2;16;21;3;4;2;4;0;0;2.8;3.3;2.5;2.82;3.25;2.52;2.07;1.75;2.06;1.8
SP1;03/03/13;Sociedad;Betis;3;3;D;0;1;A;14;17;7;4;6;16;12;4;1;5;0;0;1.75;3.6;4.75;1.79;3.55;4.5;1.89;1.9;2.02;1.86
SP1;04/03/13;Sevilla;Celta;4;1;H;2;1;H;12;14;7;4;11;9;1;3;1;1;0;0;1.44;4.2;7.5;1.46;4.2;7.19;1.78;2.02;1.81;2.04
SP1;08/03/13;Betis;Osasuna;2;1;H;1;0;H;9;18;5;3;18;18;0;5;5;4;0;1;1.91;3.4;4.0;1.87;3.44;4.38;2.14;1.7;1.87;2.02
SP1;09/03/13;Barcelona;La Coruna;2;0;H;1;0;H;12;4;7;0;14;10;2;0;2;1;0;0;1.11;9.0;19.0;1.13;8.45;17.28;1.25;3.72;1.99;1.88
SP1;09/03/13;Mallorca;Sevilla;2;1;H;1;0;H;10;17;5;5;23;9;6;9;3;2;1;0;3.1;3.3;2.3;3.18;3.29;2.25;1.96;1.85;1.9;1.97
SP1;09/03/13;Valladolid;Malaga;1;1;D;1;1;D;9;6;4;1;14;12;8;1;1;1;0;0;2.38;3.25;3.0;2.36;3.26;3.04;2.12;1.72;1.99;1.88
SP1;09/03/13;Vallecano;Espanol;2;0;H;1;0;H;16;15;9;3;13;17;7;7;4;5;0;0;1.91;3.4;4.0;1.94;3.43;3.95;1.92;1.88;2.2;1.71
SP1;10/03/13;Ath Bilbao;Valencia;1;0;H;0;0;D;9;16;3;5;17;19;7;6;1;6;0;0;2.5;3.4;2.7;2.57;3.32;2.67;1.7;2.13;2.22;1.69
SP1;10/03/13;Ath Madrid;Sociedad;0;1;A;0;0;D;21;10;3;3;20;14;7;5;5;2;0;0;1.5;4.33;6.0;1.5;4.06;6.61;1.71;2.12;1.88;1.99
SP1;10/03/13;Celta;Real Madrid;1;2;A;0;0;D;19;23;10;11;11;6;9;6;2;1;0;0;6.5;4.5;1.45;7.02;4.42;1.44;1.48;2.57;1.92;1.95
SP1;10/03/13;Levante;Getafe;0;0;D;0;0;D;16;13;5;3;19;13;6;3;2;3;0;0;2.1;3.4;3.5;2.17;3.27;3.39;2.03;1.78;1.9;1.97
SP1;11/03/13;Zaragoza;Granada;0;0;D;0;0;D;8;12;3;1;15;18;3;7;3;2;0;0;2.1;3.25;3.6;2.09;3.29;3.58;2.17;1.68;1.79;2.08
SP1;15/03/13;La Coruna;Celta;3;1;H;1;0;H;17;10;8;1;12;19;8;3;2;3;0;1;2.25;3.4;3.1;2.28;3.31;3.19;2.0;1.81;1.94;1.94
SP1;16/03/13;Getafe;Ath Bilbao;1;0;H;1;0;H;19;10;8;1;14;12;8;6;2;4;0;0;2.3;3.4;3.0;2.31;3.31;3.08;1.82;1.97;2.02;1.85
SP1;16/03/13;Real Madrid;Mallorca;5;2;H;1;2;A;24;15;13;6;9;11;11;4;0;1;0;0;1.13;9.0;17.0;1.13;8.64;18.4;1.24;3.83;1.99;1.87
SP1;16/03/13;Sociedad;Valladolid;4;1;H;3;0;H;20;13;10;5;3;12;4;7;0;1;0;0;1.62;3.8;5.5;1.62;3.73;5.81;1.9;1.9;2.13;1.76
SP1;16/03/13;Valencia;Betis;3;0;H;1;0;H;15;9;4;4;17;12;9;4;3;3;0;1;1.62;3.8;5.5;1.63;3.76;5.53;1.76;2.05;2.15;1.74
SP1;17/03/13;Barcelona;Vallecano;3;1;H;2;0;H;19;17;7;8;9;18;6;10;1;4;0;0;1.11;9.0;21.0;1.12;8.72;19.55;1.23;3.93;1.82;2.05
SP1;17/03/13;Granada;Levante;1;1;D;1;0;H;14;7;5;1;19;16;4;1;8;6;0;0;1.91;3.3;4.2;1.97;3.33;3.98;2.15;1.69;1.69;2.23
SP1;17/03/13;Malaga;Espanol;0;2;A;0;0;D;15;9;2;5;9;18;4;5;2;3;0;0;1.91;3.3;4.2;1.88;3.4;4.28;2.05;1.76;2.19;1.71
SP1;17/03/13;Osasuna;Ath Madrid;0;2;A;0;1;A;19;12;5;7;7;22;8;7;1;4;0;0;3.4;3.3;2.15;3.6;3.27;2.11;2.2;1.66;2.05;1.82
SP1;17/03/13;Sevilla;Zaragoza;4;0;H;1;0;H;17;9;6;2;15;16;7;2;2;2;0;1;1.4;4.5;8.0;1.4;4.44;8.13;1.73;2.1;1.63;2.32
SP1;30/03/13;Celta;Barcelona;2;2;D;1;1;D;8;8;3;3;15;12;5;9;4;3;0;0;8.0;5.0;1.36;7.71;4.67;1.39;1.48;2.57;1.72;2.18
SP1;30/03/13;Levante;Sevilla;1;0;H;1;0;H;17;25;4;6;17;16;6;5;4;3;0;0;3.4;3.2;2.2;3.38;3.28;2.17;2.13;1.7;2.02;1.86
SP1;30/03/13;Vallecano;Malaga;1;3;A;1;1;D;15;12;6;4;14;6;4;4;2;1;0;0;1.85;3.4;4.33;1.87;3.47;4.22;2.06;1.76;2.11;1.78
SP1;30/03/13;Zaragoza;Real Madrid;1;1;D;1;1;D;12;16;5;6;17;13;3;3;3;3;0;0;7.5;4.75;1.4;7.54;4.58;1.41;1.48;2.55;1.72;2.18
SP1;31/03/13;Ath Madrid;Valencia;1;1;D;1;1;D;9;15;4;3;21;8;6;7;3;3;0;0;1.73;3.6;4.75;1.75;3.58;4.74;1.92;1.88;1.98;1.9
SP1;31/03/13;Espanol;Sociedad;2;2;D;2;1;H;7;15;4;4;18;19;4;5;2;4;0;0;2.7;3.3;2.6;2.68;3.24;2.63;1.98;1.81;1.99;1.87
SP1;31/03/13;Mallorca;La Coruna;2;3;A;1;1;D;20;14;5;9;12;6;10;4;3;2;0;0;1.91;3.5;4.0;1.95;3.41;3.9;1.98;1.82;2.25;1.69
