Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh
SP1,20/05/2018,Barcelona,Sociedad,1,0,H,0.0,0.0,D,12.0,13.0,4.0,2.0,13.0,13.0,3.0,8.0,3.0,2.0,0.0,0.0,122.0,7.0,11.0,124.0,7.0,976.0,116.0,504.0,189.0,197.0,22.7,4.9,9.5
SP1,20/05/2018,Valencia,La Coruna,2,1,H,1.0,0.0,H,22.0,12.0,5.0,7.0,8.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,14.0,475.0,8.0,137.0,515.0,794.0,137.0,298.0,197.0,189.0,23.4,0.0,15.3
SP1,17/08/2018,Betis,Levante,0,3,A,0.0,1.0,A,22.0,6.0,8.0,4.0,10.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,166.0,4.0,5.0,168.0,4.0,495.0,176.0,206.0,185.0,2.0,34.5,0.0,12.7
SP1,17/08/2018,Girona,Valladolid,0,0,D,0.0,0.0,D,13.0,2.0,1.0,1.0,21.0,20.0,3.0,2.0,1.0,1.0,0.0,0.0,175.0,36.0,5.0,178.0,36.0,479.0,213.0,171.0,201.0,185.0,26.3,7.5,13.6
SP1,18/08/2018,Barcelona,Alaves,3,0,H,0.0,0.0,D,25.0,3.0,9.0,0.0,6.0,13.0,7.0,1.0,0.0,2.0,0.0,0.0,111.0,10.0,21.0,11.0,982.0,2567.0,134.0,318.0,191.0,195.0,26.8,18.1,11.5
SP1,18/08/2018,Celta,Espanol,1,1,D,0.0,1.0,A,12.0,14.0,2.0,5.0,13.0,14.0,8.0,7.0,3.0,2.0,0.0,0.0,185.0,35.0,45.0,19.0,353.0,42.0,206.0,176.0,218.0,171.0,31.3,0.0,14.6
SP1,18/08/2018,Villarreal,Sociedad,1,2,A,1.0,1.0,D,16.0,8.0,7.0,4.0,16.0,10.0,4.0,6.0,2.0,3.0,0.0,0.0,204.0,34.0,38.0,203.0,343.0,376.0,199.0,181.0,174.0,214.0,27.6,1.2,14.8
SP1,19/08/2018,Eibar,Huesca,1,2,A,0.0,2.0,A,18.0,8.0,6.0,6.0,12.0,13.0,7.0,0.0,1.0,1.0,0.0,0.0,166.0,375.0,55.0,17.0,377.0,508.0,188.0,191.0,191.0,194.0,24.3,0.0,11.2
SP1,19/08/2018,Real Madrid,Getafe,2,0,H,1.0,0.0,H,10.0,4.0,3.0,1.0,11.0,27.0,3.0,0.0,1.0,7.0,0.0,0.0,12.0,7.0,13.0,121.0,666.0,1413.0,145.0,266.0,18.0,207.0,30.2,0.1,15.5
SP1,19/08/2018,Vallecano,Sevilla,1,4,A,0.0,3.0,A,13.0,17.0,2.0,8.0,6.0,15.0,2.0,6.0,1.0,0.0,0.0,0.0,325.0,36.0,214.0,338.0,356.0,211.0,176.0,204.0,203.0,183.0,30.5,0.1,15.7
SP1,20/08/2018,Ath Bilbao,Leganes,2,1,H,1.0,1.0,D,17.0,12.0,5.0,2.0,12.0,13.0,6.0,2.0,4.0,5.0,0.0,0.0,175.0,33.0,55.0,178.0,343.0,503.0,235.0,158.0,204.0,182.0,25.0,0.0,12.6
SP1,20/08/2018,Valencia,Ath Madrid,1,1,D,0.0,1.0,A,13.0,9.0,4.0,3.0,10.0,15.0,4.0,10.0,2.0,3.0,0.0,0.0,3.0,32.0,25.0,299.0,314.0,251.0,233.0,159.0,175.0,212.0,31.9,0.0,16.8
SP1,24/08/2018,Getafe,Eibar,2,0,H,1.0,0.0,H,7.0,9.0,4.0,0.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,195.0,32.0,433.0,198.0,322.0,432.0,262.0,147.0,198.0,188.0,33.9,0.0,19.7
SP1,24/08/2018,Leganes,Sociedad,2,2,D,0.0,2.0,A,18.0,7.0,5.0,6.0,12.0,9.0,5.0,0.0,1.0,2.0,0.0,0.0,35.0,33.0,21.0,357.0,325.0,218.0,236.0,158.0,199.0,186.0,32.8,0.0,17.3
SP1,25/08/2018,Alaves,Betis,0,0,D,0.0,0.0,D,16.0,13.0,4.0,5.0,17.0,15.0,5.0,6.0,3.0,1.0,0.0,0.0,28.0,325.0,26.0,277.0,326.0,263.0,213.0,17.0,199.0,186.0,17.9,0.9,14.8
SP1,25/08/2018,Ath Madrid,Vallecano,1,0,H,0.0,0.0,D,9.0,13.0,2.0,3.0,7.0,8.0,8.0,5.0,1.0,1.0,0.0,0.0,116.0,7.0,21.0,116.0,739.0,2003.0,157.0,238.0,185.0,2.0,32.9,0.0,14.8
SP1,25/08/2018,Valladolid,Barcelona,0,1,A,0.0,0.0,D,7.0,10.0,4.0,5.0,13.0,11.0,6.0,10.0,1.0,1.0,0.0,0.0,17.0,75.0,116.0,1655.0,756.0,117.0,142.0,28.0,207.0,179.0,27.0,0.0,20.7
SP1,26/08/2018,Espanol,Valencia,2,0,H,0.0,0.0,D,19.0,16.0,9.0,4.0,16.0,12.0,6.0,10.0,1.0,1.0,0.0,0.0,325.0,32.0,237.0,308.0,33.0,237.0,207.0,174.0,184.0,202.0,24.5,4.0,21.9
SP1,26/08/2018,Girona,Real Madrid,1,4,A,1.0,1.0,D,10.0,20.0,5.0,8.0,13.0,11.0,4.0,7.0,2.0,3.0,0.0,0.0,8.0,55.0,136.0,829.0,52.0,136.0,15.0,252.0,187.0,199.0,26.7,0.6,20.8
SP1,26/08/2018,Sevilla,Villarreal,0,0,D,0.0,0.0,D,19.0,14.0,2.0,6.0,13.0,14.0,4.0,5.0,3.0,2.0,0.0,0.0,172.0,42.0,433.0,176.0,387.0,451.0,171.0,212.0,234.0,161.0,37.0,0.0,12.1
SP1,27/08/2018,Ath Bilbao,Huesca,2,2,D,0.0,0.0,D,14.0,9.0,4.0,4.0,17.0,17.0,3.0,2.0,2.0,2.0,0.0,0.0,161.0,36.0,65.0,163.0,375.0,595.0,201.0,179.0,212.0,174.0,27.4,0.0,12.1
SP1,27/08/2018,Levante,Celta,1,2,A,0.0,2.0,A,15.0,21.0,6.0,9.0,14.0,8.0,7.0,7.0,2.0,3.0,0.0,0.0,24.0,325.0,3.0,249.0,325.0,293.0,203.0,178.0,212.0,176.0,29.6,0.0,16.8
SP1,31/08/2018,Eibar,Sociedad,2,1,H,1.0,1.0,D,8.0,7.0,2.0,2.0,18.0,15.0,4.0,2.0,3.0,2.0,0.0,0.0,275.0,325.0,262.0,279.0,323.0,266.0,22.0,167.0,167.0,226.0,23.1,0.4,10.6
SP1,31/08/2018,Getafe,Valladolid,0,0,D,0.0,0.0,D,12.0,7.0,3.0,4.0,22.0,14.0,6.0,7.0,3.0,1.0,0.0,0.0,19.0,32.0,475.0,191.0,318.0,486.0,259.0,149.0,191.0,196.0,33.8,0.0,15.2
SP1,31/08/2018,Villarreal,Girona,0,1,A,0.0,0.0,D,13.0,14.0,3.0,6.0,15.0,11.0,7.0,2.0,3.0,2.0,0.0,0.0,157.0,4.0,6.0,157.0,408.0,619.0,191.0,189.0,197.0,188.0,29.1,2.4,13.5
SP1,01/09/2018,Celta,Ath Madrid,2,0,H,0.0,0.0,D,10.0,9.0,4.0,0.0,12.0,14.0,2.0,8.0,4.0,5.0,0.0,1.0,55.0,34.0,175.0,483.0,358.0,178.0,21.0,172.0,184.0,202.0,35.3,0.0,9.4
SP1,01/09/2018,Real Madrid,Leganes,4,1,H,1.0,1.0,D,17.0,8.0,8.0,3.0,11.0,11.0,8.0,1.0,1.0,1.0,0.0,0.0,112.0,9.0,21.0,112.0,931.0,2388.0,133.0,323.0,194.0,191.0,33.3,0.0,21.8
SP1,02/09/2018,Alaves,Espanol,2,1,H,0.0,1.0,A,8.0,11.0,5.0,7.0,19.0,13.0,0.0,12.0,4.0,3.0,0.0,0.0,29.0,31.0,254.0,291.0,308.0,263.0,256.0,15.0,17.0,22.0,28.2,0.0,15.6
SP1,02/09/2018,Barcelona,Huesca,8,2,H,3.0,2.0,H,31.0,7.0,15.0,3.0,6.0,12.0,9.0,4.0,1.0,2.0,0.0,0.0,108.0,11.0,29.0,107.0,1243.0,3338.0,121.0,43.0,193.0,192.0,25.1,1.6,13.2
SP1,02/09/2018,Betis,Sevilla,1,0,H,0.0,0.0,D,11.0,8.0,3.0,2.0,15.0,17.0,5.0,8.0,3.0,6.0,0.0,1.0,28.0,35.0,245.0,275.0,362.0,244.0,158.0,236.0,175.0,213.0,37.3,0.0,18.3
SP1,02/09/2018,Levante,Valencia,2,2,D,2.0,1.0,H,13.0,18.0,4.0,5.0,14.0,10.0,3.0,5.0,4.0,2.0,1.0,0.0,375.0,34.0,2.0,351.0,35.0,209.0,182.0,199.0,206.0,181.0,30.1,0.0,19.4
SP1,14/09/2018,Huesca,Vallecano,0,1,A,0.0,1.0,A,14.0,14.0,4.0,2.0,16.0,18.0,6.0,3.0,2.0,1.0,0.0,0.0,214.0,35.0,34.0,22.0,351.0,328.0,185.0,196.0,191.0,196.0,26.4,0.0,8.7
SP1,15/09/2018,Ath Bilbao,Real Madrid,1,1,D,1.0,0.0,H,11.0,16.0,3.0,6.0,18.0,6.0,1.0,2.0,6.0,2.0,0.0,0.0,6.0,433.0,153.0,547.0,446.0,157.0,148.0,259.0,194.0,191.0,26.0,0.0,11.6
SP1,15/09/2018,Ath Madrid,Eibar,1,1,D,0.0,0.0,D,18.0,12.0,9.0,3.0,5.0,21.0,14.0,3.0,2.0,2.0,0.0,0.0,136.0,433.0,12.0,137.0,456.0,1012.0,203.0,179.0,194.0,192.0,28.6,0.0,9.8
SP1,15/09/2018,Sociedad,Barcelona,1,2,A,1.0,0.0,H,8.0,12.0,5.0,6.0,18.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,7.0,525.0,14.0,68.0,508.0,142.0,144.0,272.0,198.0,188.0,23.8,0.0,12.1
SP1,15/09/2018,Valencia,Betis,0,0,D,0.0,0.0,D,12.0,11.0,2.0,6.0,22.0,9.0,5.0,4.0,6.0,3.0,0.0,0.0,175.0,375.0,475.0,175.0,384.0,465.0,171.0,213.0,194.0,191.0,23.0,24.1,13.4
SP1,16/09/2018,Espanol,Levante,1,0,H,0.0,0.0,D,22.0,16.0,9.0,4.0,17.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,172.0,36.0,525.0,178.0,37.0,466.0,195.0,185.0,201.0,185.0,24.6,12.8,11.1
SP1,16/09/2018,Leganes,Villarreal,0,1,A,0.0,0.0,D,16.0,9.0,3.0,3.0,16.0,9.0,6.0,1.0,4.0,3.0,0.0,0.0,3.0,31.0,254.0,302.0,313.0,253.0,236.0,159.0,175.0,213.0,29.1,0.0,11.3
SP1,16/09/2018,Sevilla,Getafe,0,2,A,0.0,2.0,A,15.0,10.0,1.0,5.0,10.0,22.0,7.0,1.0,3.0,6.0,0.0,0.0,155.0,4.0,7.0,156.0,401.0,625.0,19.0,19.0,2.0,186.0,31.4,0.0,13.8
SP1,16/09/2018,Valladolid,Alaves,0,1,A,0.0,0.0,D,15.0,10.0,5.0,4.0,9.0,12.0,7.0,2.0,3.0,2.0,0.0,0.0,22.0,31.0,36.0,221.0,306.0,371.0,255.0,15.0,189.0,199.0,29.7,0.0,10.1
SP1,17/09/2018,Girona,Celta,3,2,H,2.0,1.0,H,11.0,20.0,6.0,7.0,15.0,11.0,3.0,1.0,1.0,3.0,0.0,1.0,24.0,33.0,3.0,241.0,34.0,293.0,188.0,191.0,206.0,181.0,26.6,0.7,10.6
SP1,21/09/2018,Huesca,Sociedad,0,1,A,0.0,0.0,D,13.0,7.0,3.0,1.0,16.0,12.0,7.0,5.0,5.0,3.0,0.0,2.0,36.0,34.0,21.0,362.0,34.0,21.0,204.0,178.0,207.0,182.0,29.9,0.0,15.7
SP1,22/09/2018,Celta,Valladolid,3,3,D,2.0,1.0,H,12.0,14.0,5.0,4.0,9.0,11.0,7.0,8.0,2.0,2.0,0.0,0.0,175.0,35.0,525.0,173.0,363.0,518.0,202.0,179.0,233.0,163.0,25.2,0.0,13.3
SP1,22/09/2018,Eibar,Leganes,1,0,H,0.0,0.0,D,14.0,4.0,3.0,2.0,16.0,17.0,5.0,2.0,1.0,1.0,0.0,0.0,204.0,32.0,4.0,206.0,323.0,395.0,244.0,155.0,176.0,212.0,28.1,0.1,9.0
SP1,22/09/2018,Getafe,Ath Madrid,0,2,A,0.0,1.0,A,11.0,7.0,2.0,4.0,12.0,15.0,1.0,5.0,1.0,2.0,1.0,0.0,5.0,33.0,18.0,504.0,323.0,186.0,268.0,145.0,175.0,213.0,32.7,0.0,17.8
SP1,22/09/2018,Real Madrid,Espanol,1,0,H,1.0,0.0,H,19.0,10.0,5.0,3.0,5.0,16.0,8.0,3.0,2.0,2.0,0.0,0.0,118.0,7.0,15.0,12.0,701.0,1436.0,138.0,294.0,197.0,189.0,32.2,0.0,13.8
SP1,22/09/2018,Vallecano,Alaves,1,5,A,1.0,2.0,A,13.0,11.0,4.0,7.0,14.0,12.0,8.0,4.0,1.0,2.0,1.0,0.0,204.0,34.0,36.0,212.0,341.0,355.0,208.0,174.0,183.0,204.0,32.4,0.0,16.2
SP1,23/09/2018,Barcelona,Girona,2,2,D,1.0,1.0,D,22.0,7.0,11.0,6.0,9.0,16.0,8.0,2.0,3.0,5.0,1.0,0.0,108.0,11.0,21.0,108.0,1157.0,2769.0,12.0,436.0,182.0,206.0,27.8,0.0,18.1
SP1,23/09/2018,Betis,Ath Bilbao,2,2,D,0.0,2.0,A,15.0,7.0,3.0,4.0,13.0,20.0,6.0,1.0,2.0,7.0,0.0,1.0,214.0,33.0,36.0,221.0,341.0,329.0,194.0,186.0,19.0,197.0,37.1,0.0,13.2
SP1,23/09/2018,Levante,Sevilla,2,6,A,1.0,4.0,A,19.0,20.0,10.0,9.0,5.0,18.0,8.0,4.0,1.0,1.0,0.0,0.0,35.0,36.0,204.0,332.0,364.0,212.0,168.0,217.0,2.0,186.0,30.3,0.0,15.4
SP1,23/09/2018,Villarreal,Valencia,0,0,D,0.0,0.0,D,11.0,12.0,1.0,2.0,12.0,12.0,8.0,6.0,4.0,1.0,0.0,1.0,225.0,325.0,33.0,231.0,338.0,314.0,194.0,187.0,198.0,189.0,31.4,0.0,11.5
SP1,25/09/2018,Ath Madrid,Huesca,3,0,H,3.0,0.0,H,17.0,8.0,5.0,1.0,1.0,14.0,4.0,3.0,0.0,2.0,0.0,0.0,122.0,6.0,15.0,124.0,599.0,144.0,175.0,206.0,201.0,187.0,30.3,0.0,17.4
SP1,25/09/2018,Espanol,Eibar,1,0,H,0.0,0.0,D,9.0,8.0,5.0,1.0,8.0,8.0,4.0,3.0,2.0,2.0,0.0,0.0,19.0,33.0,45.0,194.0,327.0,444.0,239.0,157.0,225.0,168.0,24.4,0.3,23.0
SP1,25/09/2018,Sociedad,Vallecano,2,2,D,1.0,2.0,A,16.0,11.0,6.0,6.0,12.0,18.0,8.0,5.0,4.0,3.0,0.0,0.0,161.0,4.0,55.0,165.0,401.0,529.0,176.0,206.0,212.0,175.0,16.9,0.0,12.2
SP1,26/09/2018,Ath Bilbao,Villarreal,0,3,A,0.0,0.0,D,12.0,19.0,2.0,6.0,3.0,14.0,6.0,4.0,1.0,1.0,0.0,0.0,225.0,33.0,33.0,217.0,338.0,343.0,205.0,176.0,187.0,2.0,29.4,0.0,17.5
SP1,26/09/2018,Leganes,Barcelona,2,1,H,0.0,1.0,A,10.0,9.0,6.0,5.0,15.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,12.0,6.0,125.0,1097.0,598.0,127.0,15.0,252.0,207.0,18.0,27.1,0.1,17.7
SP1,26/09/2018,Sevilla,Real Madrid,3,0,H,3.0,0.0,H,16.0,21.0,7.0,3.0,16.0,12.0,5.0,6.0,3.0,4.0,0.0,0.0,433.0,42.0,172.0,416.0,423.0,176.0,142.0,279.0,166.0,226.0,34.4,0.0,18.1
SP1,26/09/2018,Valencia,Celta,1,1,D,1.0,0.0,H,14.0,9.0,5.0,3.0,18.0,7.0,0.0,2.0,1.0,3.0,0.0,0.0,166.0,4.0,475.0,172.0,404.0,458.0,162.0,226.0,224.0,167.0,25.1,8.3,27.0
SP1,27/09/2018,Alaves,Getafe,1,1,D,0.0,0.0,D,15.0,13.0,2.0,5.0,8.0,22.0,5.0,7.0,4.0,2.0,0.0,0.0,28.0,3.0,275.0,28.0,297.0,282.0,267.0,145.0,236.0,162.0,27.1,0.0,24.8
SP1,27/09/2018,Girona,Betis,0,1,A,0.0,0.0,D,8.0,14.0,2.0,6.0,17.0,14.0,5.0,1.0,1.0,3.0,0.0,0.0,25.0,33.0,287.0,251.0,342.0,28.0,189.0,19.0,216.0,173.0,25.0,0.0,11.6
SP1,27/09/2018,Valladolid,Levante,2,1,H,0.0,0.0,D,20.0,9.0,6.0,4.0,17.0,10.0,8.0,6.0,1.0,4.0,0.0,1.0,204.0,35.0,36.0,207.0,351.0,356.0,199.0,181.0,179.0,208.0,27.5,0.0,10.9
SP1,28/09/2018,Vallecano,Espanol,2,2,D,1.0,2.0,A,11.0,12.0,5.0,5.0,13.0,16.0,5.0,3.0,3.0,3.0,0.0,0.0,28.0,33.0,26.0,274.0,327.0,267.0,205.0,177.0,167.0,227.0,29.1,0.0,10.5
SP1,29/09/2018,Barcelona,Ath Bilbao,1,1,D,0.0,1.0,A,20.0,8.0,8.0,2.0,9.0,18.0,4.0,3.0,3.0,3.0,0.0,0.0,116.0,75.0,17.0,116.0,817.0,1747.0,131.0,335.0,192.0,194.0,25.3,0.0,20.2
SP1,29/09/2018,Eibar,Sevilla,1,3,A,0.0,0.0,D,15.0,7.0,2.0,5.0,16.0,9.0,6.0,3.0,2.0,3.0,0.0,0.0,33.0,34.0,22.0,322.0,341.0,225.0,195.0,185.0,192.0,195.0,21.8,0.0,9.8
SP1,29/09/2018,Real Madrid,Ath Madrid,0,0,D,0.0,0.0,D,15.0,8.0,6.0,3.0,7.0,17.0,8.0,6.0,3.0,4.0,0.0,0.0,2.0,35.0,375.0,209.0,342.0,364.0,188.0,192.0,18.0,208.0,28.2,0.0,10.9
SP1,29/09/2018,Sociedad,Valencia,0,1,A,0.0,1.0,A,10.0,9.0,5.0,2.0,13.0,18.0,3.0,0.0,3.0,5.0,0.0,0.0,22.0,34.0,32.0,229.0,344.0,313.0,192.0,187.0,199.0,187.0,20.6,0.2,12.3
SP1,30/09/2018,Betis,Leganes,1,0,H,0.0,0.0,D,17.0,11.0,4.0,5.0,7.0,10.0,7.0,1.0,0.0,4.0,0.0,0.0,164.0,38.0,55.0,168.0,376.0,53.0,204.0,178.0,225.0,167.0,32.2,0.0,13.7
SP1,30/09/2018,Huesca,Girona,1,1,D,0.0,1.0,A,13.0,14.0,6.0,4.0,14.0,14.0,5.0,5.0,4.0,2.0,0.0,0.0,25.0,33.0,29.0,247.0,324.0,299.0,213.0,171.0,212.0,177.0,25.9,0.0,15.4
SP1,30/09/2018,Levante,Alaves,2,1,H,2.0,1.0,H,14.0,14.0,4.0,2.0,22.0,19.0,9.0,4.0,7.0,1.0,0.0,0.0,214.0,35.0,33.0,219.0,338.0,338.0,2.0,181.0,189.0,197.0,25.6,0.0,13.3
SP1,30/09/2018,Villarreal,Valladolid,0,1,A,0.0,0.0,D,27.0,9.0,7.0,3.0,17.0,12.0,7.0,2.0,3.0,3.0,0.0,0.0,153.0,4.0,65.0,155.0,403.0,642.0,196.0,184.0,197.0,189.0,26.5,0.0,14.8
SP1,01/10/2018,Celta,Getafe,1,1,D,1.0,0.0,H,8.0,12.0,2.0,4.0,13.0,15.0,3.0,9.0,2.0,2.0,0.0,0.0,2.0,35.0,38.0,2.0,336.0,395.0,21.0,173.0,232.0,164.0,27.0,0.0,15.9
SP1,05/10/2018,Ath Bilbao,Sociedad,1,3,A,1.0,1.0,D,13.0,6.0,5.0,3.0,15.0,19.0,11.0,0.0,6.0,5.0,0.0,0.0,204.0,34.0,38.0,208.0,339.0,373.0,206.0,176.0,178.0,21.0,27.8,0.0,14.2
SP1,06/10/2018,Alaves,Real Madrid,1,0,H,0.0,0.0,D,8.0,13.0,4.0,6.0,20.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,9.0,475.0,136.0,813.0,494.0,139.0,153.0,159.0,206.0,18.0,23.4,2.3,26.0
SP1,06/10/2018,Getafe,Levante,0,1,A,0.0,0.0,D,15.0,12.0,4.0,3.0,17.0,18.0,10.0,2.0,4.0,5.0,1.0,0.0,172.0,36.0,525.0,173.0,371.0,51.0,195.0,185.0,231.0,164.0,27.4,0.0,23.2
SP1,06/10/2018,Girona,Eibar,2,3,A,2.0,2.0,D,10.0,12.0,3.0,4.0,9.0,17.0,4.0,9.0,3.0,6.0,0.0,0.0,21.0,32.0,38.0,215.0,327.0,367.0,232.0,16.0,183.0,205.0,25.4,0.0,22.2
SP1,06/10/2018,Leganes,Vallecano,1,0,H,1.0,0.0,H,13.0,6.0,4.0,2.0,12.0,12.0,6.0,4.0,1.0,4.0,0.0,1.0,2.0,33.0,4.0,209.0,33.0,378.0,22.0,167.0,177.0,211.0,27.2,0.0,23.2
SP1,07/10/2018,Ath Madrid,Betis,1,0,H,0.0,0.0,D,13.0,5.0,5.0,0.0,16.0,10.0,6.0,4.0,5.0,3.0,0.0,0.0,144.0,4.0,9.0,149.0,395.0,815.0,219.0,167.0,186.0,199.0,19.4,0.0,20.4
SP1,07/10/2018,Espanol,Villarreal,3,1,H,1.0,1.0,D,28.0,13.0,12.0,6.0,13.0,8.0,10.0,3.0,3.0,2.0,0.0,0.0,225.0,32.0,34.0,231.0,319.0,333.0,227.0,163.0,197.0,19.0,19.7,19.1,18.5
SP1,07/10/2018,Sevilla,Celta,2,1,H,1.0,0.0,H,12.0,13.0,3.0,5.0,14.0,9.0,8.0,8.0,3.0,4.0,0.0,1.0,153.0,433.0,6.0,156.0,449.0,551.0,147.0,262.0,189.0,196.0,31.8,0.0,16.9
SP1,07/10/2018,Valencia,Barcelona,1,1,D,1.0,1.0,D,10.0,10.0,3.0,5.0,11.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,475.0,42.0,164.0,468.0,412.0,169.0,154.0,243.0,172.0,216.0,25.6,0.0,21.8
SP1,07/10/2018,Valladolid,Huesca,1,0,H,1.0,0.0,H,9.0,11.0,3.0,1.0,9.0,13.0,6.0,2.0,1.0,2.0,0.0,0.0,19.0,35.0,42.0,192.0,347.0,424.0,213.0,171.0,221.0,17.0,15.8,0.0,18.8
SP1,19/10/2018,Celta,Alaves,0,1,A,0.0,0.0,D,19.0,9.0,9.0,2.0,9.0,12.0,6.0,2.0,2.0,3.0,0.0,0.0,166.0,4.0,5.0,173.0,377.0,489.0,188.0,192.0,232.0,165.0,23.8,0.0,13.8
SP1,20/10/2018,Barcelona,Sevilla,4,2,H,2.0,0.0,H,23.0,19.0,9.0,7.0,10.0,16.0,5.0,7.0,0.0,1.0,0.0,0.0,133.0,6.0,75.0,134.0,596.0,75.0,126.0,372.0,2.0,186.0,21.0,5.3,17.3
SP1,20/10/2018,Real Madrid,Levante,1,2,A,0.0,2.0,A,34.0,6.0,12.0,2.0,10.0,19.0,15.0,1.0,1.0,2.0,0.0,0.0,114.0,85.0,19.0,115.0,852.0,1634.0,124.0,392.0,185.0,202.0,20.5,3.8,16.3
SP1,20/10/2018,Valencia,Leganes,1,1,D,0.0,0.0,D,18.0,7.0,4.0,5.0,9.0,13.0,10.0,1.0,1.0,2.0,0.0,0.0,15.0,4.0,75.0,155.0,399.0,652.0,207.0,175.0,198.0,188.0,21.6,5.9,25.2
SP1,20/10/2018,Villarreal,Ath Madrid,1,1,D,0.0,0.0,D,18.0,15.0,6.0,4.0,16.0,9.0,8.0,7.0,3.0,1.0,0.0,0.0,38.0,31.0,214.0,371.0,314.0,218.0,247.0,154.0,203.0,184.0,22.6,5.6,16.9
SP1,21/10/2018,Betis,Valladolid,0,1,A,0.0,1.0,A,20.0,6.0,4.0,2.0,7.0,10.0,9.0,6.0,0.0,4.0,0.0,0.0,161.0,38.0,6.0,163.0,391.0,555.0,198.0,183.0,213.0,175.0,22.5,2.0,9.9
SP1,21/10/2018,Eibar,Ath Bilbao,1,1,D,1.0,1.0,D,18.0,6.0,6.0,3.0,7.0,13.0,8.0,2.0,2.0,3.0,0.0,0.0,27.0,32.0,275.0,272.0,314.0,275.0,229.0,161.0,23.0,165.0,22.6,0.0,9.0
SP1,21/10/2018,Huesca,Espanol,0,2,A,0.0,1.0,A,10.0,6.0,2.0,2.0,21.0,14.0,6.0,4.0,3.0,3.0,0.0,0.0,35.0,33.0,214.0,357.0,34.0,211.0,215.0,17.0,206.0,182.0,21.8,0.0,16.7
SP1,21/10/2018,Vallecano,Getafe,1,2,A,0.0,0.0,D,10.0,5.0,3.0,2.0,14.0,25.0,6.0,2.0,5.0,5.0,1.0,0.0,29.0,33.0,25.0,293.0,319.0,255.0,223.0,165.0,174.0,216.0,21.1,1.0,15.7
SP1,22/10/2018,Sociedad,Girona,0,0,D,0.0,0.0,D,14.0,12.0,8.0,2.0,14.0,15.0,7.0,6.0,3.0,1.0,0.0,0.0,172.0,375.0,5.0,168.0,388.0,504.0,19.0,189.0,224.0,168.0,16.3,0.6,14.8
SP1,24/10/2018,Vallecano,Ath Bilbao,1,1,D,1.0,0.0,H,11.0,12.0,3.0,4.0,14.0,9.0,5.0,4.0,1.0,1.0,0.0,0.0,33.0,33.0,225.0,326.0,336.0,224.0,197.0,183.0,193.0,193.0,22.5,0.0,9.8
SP1,26/10/2018,Valladolid,Espanol,1,1,D,0.0,1.0,A,15.0,11.0,2.0,4.0,16.0,16.0,5.0,2.0,4.0,2.0,0.0,0.0,34.0,31.0,225.0,33.0,314.0,235.0,238.0,158.0,189.0,199.0,17.0,0.0,13.7
SP1,27/10/2018,Ath Bilbao,Valencia,0,0,D,0.0,0.0,D,13.0,11.0,2.0,3.0,25.0,22.0,5.0,2.0,2.0,5.0,0.0,0.0,25.0,33.0,287.0,26.0,322.0,283.0,209.0,173.0,223.0,169.0,13.0,19.8,22.3
SP1,27/10/2018,Ath Madrid,Sociedad,2,0,H,1.0,0.0,H,14.0,7.0,4.0,0.0,10.0,7.0,10.0,1.0,2.0,1.0,0.0,0.0,153.0,38.0,75.0,153.0,39.0,719.0,222.0,165.0,196.0,19.0,13.0,7.4,25.6
SP1,27/10/2018,Celta,Eibar,4,0,H,2.0,0.0,H,10.0,17.0,6.0,5.0,9.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,214.0,33.0,36.0,218.0,335.0,342.0,197.0,183.0,188.0,198.0,13.7,0.3,23.8
SP1,27/10/2018,Girona,Vallecano,2,1,H,2.0,0.0,H,14.0,14.0,6.0,5.0,11.0,16.0,4.0,7.0,1.0,3.0,1.0,0.0,185.0,35.0,45.0,189.0,357.0,422.0,189.0,191.0,266.0,15.0,16.4,16.7,21.5
SP1,27/10/2018,Levante,Leganes,2,0,H,1.0,0.0,H,9.0,21.0,4.0,6.0,12.0,14.0,3.0,2.0,2.0,2.0,0.0,0.0,21.0,325.0,375.0,215.0,333.0,351.0,204.0,177.0,154.0,254.0,18.1,12.9,15.2
SP1,28/10/2018,Alaves,Villarreal,2,1,H,0.0,1.0,A,19.0,9.0,6.0,2.0,9.0,11.0,8.0,4.0,1.0,1.0,0.0,0.0,3.0,32.0,25.0,31.0,321.0,24.0,224.0,164.0,183.0,204.0,6.1,4.7,21.0
SP1,28/10/2018,Barcelona,Real Madrid,5,1,H,2.0,0.0,H,13.0,15.0,8.0,4.0,17.0,14.0,4.0,2.0,2.0,2.0,0.0,0.0,195.0,38.0,36.0,197.0,374.0,365.0,153.0,246.0,172.0,22.0,11.6,16.5,11.5
